,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,wob
2149,103.8,0.8999999999999915,0.8,12.2,10.8,144.0,31832,2015-11-12 23:44:15,3007.0
2150,104.7,0.9000000000000057,0.8,12.1,10.7,144.0,31832,2015-11-12 23:45:15,3318.0
2151,105.5,0.7999999999999972,0.8,12.2,10.7,144.0,31832,2015-11-12 23:46:15,3402.0
2152,106.4,0.9000000000000057,0.8,12.2,10.8,144.0,31832,2015-11-12 23:47:15,3821.0
2153,107.3,0.8999999999999915,0.8,12.2,10.7,144.0,31832,2015-11-12 23:48:15,3740.0
2154,108.2,0.9000000000000057,0.8,12.2,10.6,144.0,31832,2015-11-12 23:49:15,3860.0
2155,109.0,0.7999999999999972,0.8,12.1,10.7,144.0,31832,2015-11-12 23:50:15,4167.0
2156,109.8,0.7999999999999972,0.7,12.2,10.4,144.0,31832,2015-11-12 23:51:15,4159.0
2157,110.6,0.7999999999999972,0.7,12.2,10.6,144.0,31832,2015-11-12 23:52:15,4210.0
2158,111.4,0.8000000000000114,0.7,12.2,10.5,144.0,31832,2015-11-12 23:53:15,4184.0
2159,112.1,0.6999999999999886,0.7,12.2,10.6,144.0,31832,2015-11-12 23:54:15,4046.0
2160,112.9,0.8000000000000114,0.7,12.2,10.6,144.0,31832,2015-11-12 23:55:15,4361.0
2161,113.7,0.7999999999999972,0.7,12.2,10.5,143.0,31832,2015-11-12 23:56:15,4060.0
2162,114.4,0.7000000000000028,0.7,12.2,10.4,144.0,31832,2015-11-12 23:57:15,4165.0
2163,115.2,0.7999999999999972,0.7,12.3,10.4,144.0,31832,2015-11-12 23:58:15,4119.0
2164,116.0,0.7999999999999972,0.7,12.2,10.5,144.0,31832,2015-11-12 23:59:15,4371.0
2165,116.7,0.7000000000000028,0.7,12.2,10.2,143.0,31832,2015-11-13 00:00:15,4225.0
2166,117.5,0.7999999999999972,0.7,12.2,10.0,144.0,31832,2015-11-13 00:01:15,4221.0
2167,118.3,0.7999999999999972,0.7,12.2,9.8,144.0,31832,2015-11-13 00:02:15,4215.0
2168,119.0,0.7000000000000028,0.7,12.3,9.9,144.0,31832,2015-11-13 00:03:15,3812.0
2169,119.7,0.7000000000000028,0.7,12.3,9.8,142.0,31832,2015-11-13 00:04:15,3546.0
2170,0.0,-119.7,0.0,12.4,13.8,84.0,31833,2015-11-13 01:34:53,525.0
2171,1.1,1.1,1.0,12.6,12.1,104.0,31833,2015-11-13 01:35:53,-608.0
2172,1.8,0.7,0.7,12.4,12.1,120.0,31833,2015-11-13 01:36:53,-7.0
2173,2.6,0.8,0.7,12.4,12.1,120.0,31833,2015-11-13 01:37:53,12.0
2174,3.3,0.6999999999999997,0.7,12.5,12.1,133.0,31833,2015-11-13 01:38:53,-155.0
2175,4.0,0.7000000000000002,0.7,12.5,12.3,132.0,31833,2015-11-13 01:39:53,-306.0
2176,4.7,0.7000000000000002,0.6,12.5,12.5,132.0,31833,2015-11-13 01:40:53,-284.0
2177,5.6,0.8999999999999995,0.8,12.5,12.5,132.0,31833,2015-11-13 01:41:53,-313.0
2178,6.5,0.9000000000000004,0.8,12.5,12.6,132.0,31833,2015-11-13 01:42:53,-451.0
2179,7.3,0.7999999999999998,0.8,12.5,12.7,132.0,31833,2015-11-13 01:43:53,-363.0
2180,8.1,0.7999999999999998,0.7,12.5,12.7,132.0,31833,2015-11-13 01:44:53,-314.0
2181,8.9,0.8000000000000007,0.8,12.6,12.8,132.0,31833,2015-11-13 01:45:53,-198.0
2182,9.7,0.7999999999999989,0.7,12.6,12.9,132.0,31833,2015-11-13 01:46:53,36.0
2183,10.4,0.7000000000000011,0.7,12.6,13.2,132.0,31833,2015-11-13 01:47:53,-357.0
2184,11.2,0.7999999999999989,0.7,12.5,13.2,132.0,31833,2015-11-13 01:48:53,-565.0
2185,11.9,0.7000000000000011,0.7,12.3,13.0,132.0,31833,2015-11-13 01:49:53,-353.0
2186,12.8,0.9000000000000004,0.8,12.0,12.8,135.0,31833,2015-11-13 01:50:53,-229.0
2187,13.6,0.7999999999999989,0.8,12.0,13.0,144.0,31833,2015-11-13 01:51:53,-285.0
2188,14.4,0.8000000000000007,0.8,12.0,13.0,144.0,31833,2015-11-13 01:52:53,-156.0
2189,15.3,0.9000000000000004,0.8,12.0,13.0,145.0,31833,2015-11-13 01:53:53,-479.0
2190,16.2,0.8999999999999986,0.9,12.0,12.6,145.0,31833,2015-11-13 01:54:53,-161.0
2191,17.2,1.0,0.9,12.0,12.3,145.0,31833,2015-11-13 01:55:53,-413.0
2192,18.2,1.0,0.9,12.0,12.2,146.0,31833,2015-11-13 01:56:53,-255.0
2193,19.2,1.0,0.9,12.0,12.3,150.0,31833,2015-11-13 01:57:53,-309.0
2194,20.1,0.9000000000000021,0.9,12.0,12.3,151.0,31833,2015-11-13 01:58:53,-442.0
2195,21.1,1.0,0.9,12.0,12.3,150.0,31833,2015-11-13 01:59:53,-520.0
2196,22.0,0.8999999999999986,0.9,12.0,12.3,152.0,31833,2015-11-13 02:00:53,-990.0
2197,23.0,1.0,0.9,12.0,12.2,149.0,31833,2015-11-13 02:01:53,-872.0
2198,24.0,1.0,1.0,12.0,12.2,152.0,31833,2015-11-13 02:02:53,-708.0
2199,25.0,1.0,0.9,12.0,12.1,152.0,31833,2015-11-13 02:03:53,-863.0
2200,26.0,1.0,0.9,12.0,12.2,153.0,31833,2015-11-13 02:04:53,-494.0
2201,27.1,1.1000000000000014,1.0,12.0,12.2,150.0,31833,2015-11-13 02:05:53,-211.0
2202,28.1,1.0,1.0,12.0,12.1,152.0,31833,2015-11-13 02:06:53,192.0
2203,29.2,1.0999999999999979,1.0,12.0,12.2,149.0,31833,2015-11-13 02:07:53,573.0
2204,30.2,1.0,1.0,12.0,12.1,152.0,31833,2015-11-13 02:08:53,701.0
2205,31.3,1.1000000000000014,1.0,12.0,12.3,149.0,31833,2015-11-13 02:09:53,882.0
2206,32.3,0.9999999999999964,1.0,12.0,12.3,150.0,31833,2015-11-13 02:10:53,1327.0
2207,33.3,1.0,1.0,12.0,12.3,148.0,31833,2015-11-13 02:11:53,1379.0
2208,34.4,1.1000000000000014,1.0,12.0,12.3,150.0,31833,2015-11-13 02:12:53,932.0
2209,35.5,1.1000000000000014,1.0,12.0,12.4,151.0,31833,2015-11-13 02:13:53,738.0
2210,36.6,1.1000000000000014,1.1,12.0,12.5,152.0,31833,2015-11-13 02:14:53,1259.0
2211,37.7,1.1000000000000014,1.0,11.9,12.3,151.0,31833,2015-11-13 02:15:53,1029.0
2212,38.8,1.0999999999999943,1.0,12.0,12.4,150.0,31833,2015-11-13 02:16:53,853.0
2213,39.9,1.1000000000000014,1.0,12.0,12.4,149.0,31833,2015-11-13 02:17:53,853.0
2214,41.0,1.1000000000000014,1.1,12.0,12.5,150.0,31833,2015-11-13 02:18:53,1251.0
2215,42.1,1.1000000000000014,1.0,12.0,12.3,152.0,31833,2015-11-13 02:19:53,1446.0
2216,43.2,1.1000000000000014,1.0,12.0,12.3,152.0,31833,2015-11-13 02:20:53,1231.0
2217,44.3,1.0999999999999943,1.0,12.0,12.4,153.0,31833,2015-11-13 02:21:53,1616.0
2218,45.4,1.1000000000000014,1.0,12.0,12.4,153.0,31833,2015-11-13 02:22:53,1645.0
2219,46.5,1.1000000000000014,1.0,12.0,12.3,153.0,31833,2015-11-13 02:23:53,1762.0
2220,47.6,1.1000000000000014,1.1,12.0,12.3,154.0,31833,2015-11-13 02:24:53,473.0
2221,48.7,1.1000000000000014,1.0,12.0,12.3,153.0,31833,2015-11-13 02:25:53,774.0
2222,49.8,1.0999999999999943,1.0,12.0,12.3,156.0,31833,2015-11-13 02:26:53,1265.0
2223,50.9,1.1000000000000014,1.0,12.0,12.3,154.0,31833,2015-11-13 02:27:53,1301.0
2224,52.0,1.1000000000000014,1.0,12.0,12.1,156.0,31833,2015-11-13 02:28:53,1227.0
2225,53.1,1.1000000000000014,1.0,12.0,11.8,147.0,31833,2015-11-13 02:29:53,1682.0
2226,54.1,1.0,1.0,12.0,12.2,152.0,31833,2015-11-13 02:30:53,1753.0
2227,54.8,0.6999999999999957,0.7,12.0,11.9,147.0,31833,2015-11-13 02:31:53,1276.0
2228,55.7,0.9000000000000057,0.8,12.0,12.1,149.0,31833,2015-11-13 02:32:53,1100.0
2229,56.6,0.8999999999999986,0.8,12.0,12.1,156.0,31833,2015-11-13 02:33:53,1109.0
2230,57.5,0.8999999999999986,0.9,12.0,12.0,146.0,31833,2015-11-13 02:34:53,1303.0
2231,58.5,1.0,0.9,12.0,12.1,144.0,31833,2015-11-13 02:35:53,831.0
2232,59.4,0.8999999999999986,0.9,12.0,11.9,144.0,31833,2015-11-13 02:36:53,1023.0
2233,60.4,1.0,0.9,12.0,12.0,151.0,31833,2015-11-13 02:37:53,1094.0
2234,61.3,0.8999999999999986,0.9,12.0,11.8,155.0,31833,2015-11-13 02:38:53,1392.0
2235,62.3,1.0,0.9,12.0,11.8,154.0,31833,2015-11-13 02:39:53,1637.0
2236,63.3,1.0,0.9,12.0,11.8,156.0,31833,2015-11-13 02:40:53,1675.0
2237,64.2,0.9000000000000057,0.9,12.0,11.8,156.0,31833,2015-11-13 02:41:53,1767.0
2238,65.2,1.0,0.9,12.0,11.8,153.0,31833,2015-11-13 02:42:53,2162.0
2239,66.0,0.7999999999999972,0.8,12.0,11.6,156.0,31833,2015-11-13 02:43:53,2479.0
2240,66.8,0.7999999999999972,0.8,12.0,11.7,155.0,31833,2015-11-13 02:44:53,2198.0
2241,67.6,0.7999999999999972,0.7,12.0,11.7,155.0,31833,2015-11-13 02:45:53,2203.0
2242,68.4,0.8000000000000114,0.8,12.0,11.5,153.0,31833,2015-11-13 02:46:53,1685.0
2243,69.2,0.7999999999999972,0.8,12.0,11.4,155.0,31833,2015-11-13 02:47:53,713.0
2244,70.0,0.7999999999999972,0.8,12.0,11.5,147.0,31833,2015-11-13 02:48:53,223.0
2245,70.9,0.9000000000000057,0.8,12.0,11.5,146.0,31833,2015-11-13 02:49:53,72.0
2246,71.7,0.7999999999999972,0.8,12.0,11.3,159.0,31833,2015-11-13 02:50:53,129.0
2247,72.4,0.7000000000000028,0.8,12.0,11.5,162.0,31833,2015-11-13 02:51:53,-113.0
2248,73.4,1.0,0.8,12.0,11.5,156.0,31833,2015-11-13 02:52:53,-361.0
2249,74.3,0.8999999999999915,0.8,12.0,11.5,160.0,31833,2015-11-13 02:53:53,-352.0
2250,75.2,0.9000000000000057,0.9,12.0,11.4,158.0,31833,2015-11-13 02:54:53,-270.0
2251,76.2,1.0,0.9,12.0,11.5,152.0,31833,2015-11-13 02:55:53,-267.0
2252,77.1,0.8999999999999915,0.9,12.0,11.4,140.0,31833,2015-11-13 02:56:53,14.0
2253,78.1,1.0,0.9,12.0,11.6,155.0,31833,2015-11-13 02:57:53,-35.0
2254,79.1,1.0,0.9,12.0,11.5,156.0,31833,2015-11-13 02:58:53,-279.0
2255,80.2,1.1000000000000085,0.9,12.0,11.5,156.0,31833,2015-11-13 02:59:53,-114.0
2256,81.1,0.8999999999999915,0.9,12.0,11.4,156.0,31833,2015-11-13 03:00:53,-232.0
2257,82.2,1.1000000000000085,0.9,12.0,11.4,156.0,31833,2015-11-13 03:01:53,-198.0
2258,83.2,1.0,0.9,12.0,11.4,153.0,31833,2015-11-13 03:02:53,-9.0
2259,84.2,1.0,1.0,12.0,11.4,143.0,31833,2015-11-13 03:03:53,292.0
2260,85.3,1.0999999999999943,1.0,12.0,11.4,147.0,31833,2015-11-13 03:04:53,1017.0
2261,86.3,1.0,1.0,12.0,11.3,154.0,31833,2015-11-13 03:05:53,1571.0
2262,87.4,1.1000000000000085,1.0,12.0,10.9,153.0,31833,2015-11-13 03:06:53,1874.0
2263,88.4,1.0,1.0,12.0,10.8,147.0,31833,2015-11-13 03:07:53,2446.0
2264,89.3,0.8999999999999915,0.8,12.0,10.6,144.0,31833,2015-11-13 03:08:53,2728.0
2265,90.1,0.7999999999999972,0.8,12.0,10.4,144.0,31833,2015-11-13 03:09:53,2743.0
2266,90.9,0.8000000000000114,0.8,12.0,10.3,144.0,31833,2015-11-13 03:10:53,2793.0
2267,91.7,0.7999999999999972,0.8,12.0,10.3,146.0,31833,2015-11-13 03:11:53,2923.0
2268,92.6,0.8999999999999915,0.8,12.0,10.3,146.0,31833,2015-11-13 03:12:53,3185.0
2269,93.3,0.7000000000000028,0.8,12.0,10.5,144.0,31833,2015-11-13 03:13:53,2830.0
2270,94.3,1.0,0.9,12.0,10.1,144.0,31833,2015-11-13 03:14:53,2754.0
2271,95.3,1.0,0.9,12.0,10.2,146.0,31833,2015-11-13 03:15:53,2592.0
2272,96.4,1.1000000000000085,1.0,12.0,10.2,147.0,31833,2015-11-13 03:16:53,3345.0
2273,97.5,1.0999999999999943,1.0,12.0,9.9,147.0,31833,2015-11-13 03:17:53,3669.0
2274,98.6,1.0999999999999943,1.0,12.0,9.9,144.0,31833,2015-11-13 03:18:53,4331.0
2275,99.6,1.0,1.0,12.0,9.9,144.0,31833,2015-11-13 03:19:53,4505.0
2276,99.7,0.10000000000000853,0.5,12.0,10.0,132.0,31833,2015-11-13 03:20:10,4530.0
2277,0.0,-99.7,0.0,12.4,11.2,60.0,31834,2015-11-13 04:38:06,93.0
2278,1.7,1.7,1.6,12.4,13.1,96.0,31834,2015-11-13 04:39:06,-1472.0
2279,3.1,1.4000000000000001,1.3,12.4,13.2,122.0,31834,2015-11-13 04:40:06,-601.0
2280,4.4,1.3000000000000003,1.3,12.4,13.0,132.0,31834,2015-11-13 04:41:06,66.0
2281,5.4,1.0,0.9,12.4,13.2,132.0,31834,2015-11-13 04:42:06,702.0
2282,6.3,0.8999999999999995,0.8,12.4,13.1,132.0,31834,2015-11-13 04:43:06,1102.0
2283,7.1,0.7999999999999998,0.8,12.4,12.8,132.0,31834,2015-11-13 04:44:06,1274.0
2284,8.0,0.9000000000000004,0.8,12.4,12.8,132.0,31834,2015-11-13 04:45:06,1898.0
2285,8.8,0.8000000000000007,0.8,12.5,12.9,132.0,31834,2015-11-13 04:46:06,2191.0
2286,9.6,0.7999999999999989,0.7,12.5,13.0,132.0,31834,2015-11-13 04:47:06,2132.0
2287,10.4,0.8000000000000007,0.7,12.5,13.1,132.0,31834,2015-11-13 04:48:06,1766.0
2288,11.1,0.6999999999999993,0.7,12.5,13.2,132.0,31834,2015-11-13 04:49:06,1795.0
2289,11.8,0.7000000000000011,0.7,12.5,13.2,132.0,31834,2015-11-13 04:50:06,1301.0
2290,12.6,0.7999999999999989,0.7,12.5,13.2,132.0,31834,2015-11-13 04:51:06,1237.0
2291,13.5,0.9000000000000004,0.8,12.5,13.3,132.0,31834,2015-11-13 04:52:06,1050.0
2292,14.4,0.9000000000000004,0.9,12.5,13.2,132.0,31834,2015-11-13 04:53:06,1323.0
2293,15.3,0.9000000000000004,0.9,12.5,13.2,132.0,31834,2015-11-13 04:54:06,1709.0
2294,16.2,0.8999999999999986,0.9,12.5,13.4,132.0,31834,2015-11-13 04:55:06,1876.0
2295,17.1,0.9000000000000021,0.8,12.5,13.4,132.0,31834,2015-11-13 04:56:06,2171.0
2296,18.0,0.8999999999999986,0.8,12.5,13.4,132.0,31834,2015-11-13 04:57:06,2424.0
2297,18.9,0.8999999999999986,0.8,12.5,13.5,132.0,31834,2015-11-13 04:58:06,2667.0
2298,19.7,0.8000000000000007,0.8,12.5,13.5,132.0,31834,2015-11-13 04:59:06,2603.0
2299,20.6,0.9000000000000021,0.8,12.5,13.7,132.0,31834,2015-11-13 05:00:06,2598.0
2300,21.5,0.8999999999999986,0.8,12.5,13.7,132.0,31834,2015-11-13 05:01:06,2783.0
2301,22.3,0.8000000000000007,0.8,12.5,13.8,132.0,31834,2015-11-13 05:02:06,2674.0
2302,23.2,0.8999999999999986,0.8,12.5,13.8,132.0,31834,2015-11-13 05:03:06,2590.0
2303,24.1,0.9000000000000021,0.8,12.5,13.8,132.0,31834,2015-11-13 05:04:06,2923.0
2304,24.9,0.7999999999999972,0.8,12.5,13.9,132.0,31834,2015-11-13 05:05:06,2856.0
2305,25.7,0.8000000000000007,0.8,12.5,13.9,132.0,31834,2015-11-13 05:06:06,2890.0
2306,26.6,0.9000000000000021,0.8,12.5,14.1,132.0,31834,2015-11-13 05:07:06,3189.0
2307,27.4,0.7999999999999972,0.8,12.5,14.1,132.0,31834,2015-11-13 05:08:06,2907.0
2308,28.3,0.9000000000000021,0.8,12.5,14.1,132.0,31834,2015-11-13 05:09:06,3235.0
2309,29.1,0.8000000000000007,0.8,12.4,14.2,132.0,31834,2015-11-13 05:10:06,3223.0
2310,30.0,0.8999999999999986,0.8,12.5,14.2,132.0,31834,2015-11-13 05:11:06,2880.0
2311,30.8,0.8000000000000007,0.8,12.5,14.2,132.0,31834,2015-11-13 05:12:06,2478.0
2312,31.7,0.8999999999999986,0.8,12.4,14.3,132.0,31834,2015-11-13 05:13:06,1811.0
2313,32.6,0.9000000000000021,0.9,12.5,14.4,132.0,31834,2015-11-13 05:14:06,1447.0
2314,33.6,1.0,0.9,12.5,14.4,132.0,31834,2015-11-13 05:15:06,1782.0
2315,34.6,1.0,0.9,12.4,14.5,132.0,31834,2015-11-13 05:16:06,1865.0
2316,35.5,0.8999999999999986,0.9,12.4,14.4,132.0,31834,2015-11-13 05:17:06,1969.0
2317,36.5,1.0,0.9,12.4,14.5,132.0,31834,2015-11-13 05:18:06,1961.0
2318,37.4,0.8999999999999986,0.9,12.4,14.5,132.0,31834,2015-11-13 05:19:06,1763.0
2319,38.4,1.0,0.9,12.5,14.1,132.0,31834,2015-11-13 05:20:06,1272.0
2320,39.4,1.0,0.9,12.4,14.0,132.0,31834,2015-11-13 05:21:06,607.0
2321,40.4,1.0,0.9,12.4,13.9,132.0,31834,2015-11-13 05:22:06,-101.0
2322,41.4,1.0,0.9,12.4,14.0,132.0,31834,2015-11-13 05:23:06,-521.0
2323,42.4,1.0,1.0,12.4,13.9,132.0,31834,2015-11-13 05:24:06,-775.0
2324,43.8,1.3999999999999986,1.3,12.4,14.0,132.0,31834,2015-11-13 05:25:06,-471.0
2325,45.1,1.3000000000000043,1.3,12.4,13.9,132.0,31834,2015-11-13 05:26:06,-260.0
2326,46.4,1.2999999999999972,1.3,12.4,14.0,132.0,31834,2015-11-13 05:27:06,-174.0
2327,47.7,1.3000000000000043,1.3,12.4,13.8,132.0,31834,2015-11-13 05:28:06,-94.0
2328,49.1,1.3999999999999986,1.3,12.4,13.7,132.0,31834,2015-11-13 05:29:06,-88.0
2329,50.4,1.2999999999999972,1.3,12.4,13.7,132.0,31834,2015-11-13 05:30:06,-102.0
2330,51.7,1.3000000000000043,1.3,12.4,13.7,132.0,31834,2015-11-13 05:31:06,-514.0
2331,53.0,1.2999999999999972,1.3,12.4,13.7,132.0,31834,2015-11-13 05:32:06,-221.0
2332,54.3,1.2999999999999972,1.3,12.4,13.7,132.0,31834,2015-11-13 05:33:06,-320.0
2333,55.6,1.3000000000000043,1.3,12.4,13.7,132.0,31834,2015-11-13 05:34:06,-640.0
2334,56.9,1.2999999999999972,1.3,12.4,13.7,132.0,31834,2015-11-13 05:35:06,-459.0
2335,58.3,1.3999999999999986,1.3,12.4,13.7,132.0,31834,2015-11-13 05:36:06,-169.0
2336,59.6,1.3000000000000043,1.3,12.4,13.8,132.0,31834,2015-11-13 05:37:06,-319.0
2337,60.9,1.2999999999999972,1.3,12.4,13.7,132.0,31834,2015-11-13 05:38:06,-522.0
2338,62.2,1.3000000000000043,1.3,12.4,13.8,132.0,31834,2015-11-13 05:39:06,-389.0
2339,63.5,1.2999999999999972,1.3,12.4,13.8,132.0,31834,2015-11-13 05:40:06,-149.0
2340,64.9,1.4000000000000057,1.3,12.4,13.8,132.0,31834,2015-11-13 05:41:06,-139.0
2341,66.2,1.2999999999999972,1.3,12.4,13.8,132.0,31834,2015-11-13 05:42:06,-243.0
2342,67.5,1.2999999999999972,1.3,12.4,13.8,132.0,31834,2015-11-13 05:43:06,-23.0
2343,68.9,1.4000000000000057,1.3,12.4,13.8,132.0,31834,2015-11-13 05:44:06,401.0
2344,70.2,1.2999999999999972,1.3,12.4,13.7,132.0,31834,2015-11-13 05:45:06,267.0
2345,71.5,1.2999999999999972,1.3,12.4,13.5,132.0,31834,2015-11-13 05:46:06,608.0
2346,72.9,1.4000000000000057,1.3,12.4,13.5,132.0,31834,2015-11-13 05:47:06,1168.0
2347,74.2,1.2999999999999972,1.3,12.4,13.3,132.0,31834,2015-11-13 05:48:06,1401.0
2348,75.5,1.2999999999999972,1.2,12.4,13.1,132.0,31834,2015-11-13 05:49:06,1762.0
2349,76.8,1.2999999999999972,1.3,12.4,13.0,132.0,31834,2015-11-13 05:50:06,1940.0
2350,78.1,1.2999999999999972,1.2,12.4,12.8,132.0,31834,2015-11-13 05:51:06,2295.0
2351,79.4,1.3000000000000114,1.2,12.4,12.7,132.0,31834,2015-11-13 05:52:06,2399.0
2352,80.7,1.2999999999999972,1.2,12.4,12.4,132.0,31834,2015-11-13 05:53:06,3070.0
2353,81.9,1.2000000000000028,1.2,12.4,12.1,132.0,31834,2015-11-13 05:54:06,3430.0
2354,83.2,1.2999999999999972,1.2,12.4,12.0,132.0,31834,2015-11-13 05:55:06,3750.0
2355,84.5,1.2999999999999972,1.2,12.4,12.0,132.0,31834,2015-11-13 05:56:06,4322.0
2356,85.8,1.2999999999999972,1.2,12.4,11.9,132.0,31834,2015-11-13 05:57:06,4089.0
2357,87.0,1.2000000000000028,1.2,12.4,11.8,132.0,31834,2015-11-13 05:58:06,3887.0
2358,88.3,1.2999999999999972,1.2,12.1,11.5,132.0,31834,2015-11-13 05:59:06,4175.0
2359,89.6,1.2999999999999972,1.2,12.0,11.4,132.0,31834,2015-11-13 06:00:06,4300.0
2360,89.4,-0.19999999999998863,0.2,12.0,11.4,129.0,31834,2015-11-13 06:00:45,4226.0
2361,0.0,-89.4,0.4,12.0,10.0,48.0,31835,2015-11-13 07:22:12,3736.0
2362,1.6,1.6,1.3,12.2,9.5,106.0,31835,2015-11-13 07:23:12,294.0
2363,3.1,1.5,1.5,12.1,9.3,108.0,31835,2015-11-13 07:24:12,616.0
2364,4.2,1.1,1.1,12.1,8.9,108.0,31835,2015-11-13 07:25:12,824.0
2365,5.3,1.0999999999999996,1.0,12.1,9.2,108.0,31835,2015-11-13 07:26:12,1065.0
2366,6.3,1.0,1.0,12.1,9.1,108.0,31835,2015-11-13 07:27:12,1199.0
2367,7.3,1.0,0.9,12.2,9.1,108.0,31835,2015-11-13 07:28:12,1425.0
2368,8.0,0.7000000000000002,0.7,12.2,9.2,108.0,31835,2015-11-13 07:29:12,1888.0
2369,8.7,0.6999999999999993,0.6,12.2,9.4,108.0,31835,2015-11-13 07:30:12,1930.0
2370,7.1,-1.5999999999999996,-6.1,12.2,9.3,108.0,31835,2015-11-13 07:30:27,965.0
2371,0.0,-7.1,0.0,12.4,10.0,84.0,31836,2015-11-13 07:30:49,1980.0
2372,-0.5,-0.5,-0.5,12.2,9.1,84.0,31836,2015-11-13 07:31:05,716.0
2373,0.0,0.5,0.0,12.0,11.2,132.0,31837,2015-11-13 07:31:27,3613.0
2374,0.9,0.9,0.7,12.2,9.7,132.0,31837,2015-11-13 07:32:27,-764.0
2375,1.8,0.9,0.9,12.3,9.8,132.0,31837,2015-11-13 07:33:27,-411.0
2376,2.7,0.9000000000000001,0.8,12.4,9.9,132.0,31837,2015-11-13 07:34:27,349.0
2377,3.5,0.7999999999999998,0.7,12.4,9.9,132.0,31837,2015-11-13 07:35:27,-506.0
2378,4.2,0.7000000000000002,0.7,12.3,10.0,130.0,31837,2015-11-13 07:36:27,-529.0
2379,4.2,0.0,0.0,12.4,10.0,0.0,31837,2015-11-13 07:36:29,-1383.0
2380,0.0,-4.2,0.0,12.4,10.0,144.0,31838,2015-11-13 07:37:26,1453.0
2381,0.9,0.9,0.7,12.4,10.3,155.0,31838,2015-11-13 07:38:26,-471.0
2382,1.8,0.9,0.8,12.4,10.4,155.0,31838,2015-11-13 07:39:26,27.0
2383,2.6,0.8,0.7,12.4,10.5,156.0,31838,2015-11-13 07:40:26,-378.0
2384,3.6,1.0,1.0,12.4,10.5,155.0,31838,2015-11-13 07:41:26,-284.0
2385,4.6,0.9999999999999996,0.9,12.4,10.4,155.0,31838,2015-11-13 07:42:26,-207.0
2386,5.6,1.0,0.9,12.4,10.4,156.0,31838,2015-11-13 07:43:26,-450.0
2387,6.7,1.1000000000000005,1.0,12.4,10.5,182.0,31838,2015-11-13 07:44:26,-981.0
2388,8.4,1.7000000000000002,1.6,12.4,10.5,198.0,31838,2015-11-13 07:45:26,-864.0
2389,10.0,1.5999999999999996,1.6,12.4,10.4,228.0,31838,2015-11-13 07:46:26,-295.0
2390,11.6,1.5999999999999996,1.6,12.4,10.4,228.0,31838,2015-11-13 07:47:26,-458.0
2391,11.6,0.0,0.0,12.4,10.4,168.0,31838,2015-11-13 07:47:31,-1371.0
2392,0.0,-11.6,0.0,12.4,11.2,240.0,31839,2015-11-13 07:47:53,-585.0
2393,1.5,1.5,1.4,12.4,10.5,240.0,31839,2015-11-13 07:48:53,-395.0
2394,3.0,1.5,1.5,12.4,10.5,240.0,31839,2015-11-13 07:49:53,-394.0
2395,4.6,1.5999999999999996,1.4,12.4,10.4,240.0,31839,2015-11-13 07:50:53,-637.0
2396,6.0,1.4000000000000004,1.5,12.4,10.6,240.0,31839,2015-11-13 07:51:53,-463.0
2397,7.8,1.7999999999999998,1.6,12.4,10.5,240.0,31839,2015-11-13 07:52:53,-340.0
2398,9.7,1.8999999999999995,1.9,12.4,10.5,240.0,31839,2015-11-13 07:53:53,-148.0
2399,11.7,2.0,1.9,12.4,10.5,240.0,31839,2015-11-13 07:54:53,-56.0
2400,13.7,2.0,1.9,12.4,10.1,240.0,31839,2015-11-13 07:55:53,-35.0
2401,15.7,2.0,1.9,12.4,10.3,240.0,31839,2015-11-13 07:56:53,278.0
2402,17.7,2.0,2.0,12.4,10.4,240.0,31839,2015-11-13 07:57:53,-82.0
2403,19.8,2.1000000000000014,2.0,12.4,10.5,240.0,31839,2015-11-13 07:58:53,70.0
2404,21.8,2.0,2.0,12.4,10.5,240.0,31839,2015-11-13 07:59:53,196.0
2405,23.8,2.0,2.0,12.4,10.5,240.0,31839,2015-11-13 08:00:53,774.0
2406,25.9,2.099999999999998,2.0,12.4,10.3,240.0,31839,2015-11-13 08:01:53,1591.0
2407,28.0,2.1000000000000014,2.0,12.4,10.4,240.0,31839,2015-11-13 08:02:53,1880.0
2408,29.9,1.8999999999999986,1.9,12.4,10.2,240.0,31839,2015-11-13 08:03:53,2093.0
2409,31.0,1.1000000000000014,1.1,12.4,10.3,240.0,31839,2015-11-13 08:04:53,1569.0
2410,32.2,1.2000000000000028,1.1,12.4,10.2,240.0,31839,2015-11-13 08:05:53,972.0
2411,33.3,1.0999999999999943,1.1,12.4,10.3,240.0,31839,2015-11-13 08:06:53,915.0
2412,34.5,1.2000000000000028,1.1,12.4,9.9,240.0,31839,2015-11-13 08:07:53,21.0
2413,35.7,1.2000000000000028,1.1,12.4,9.7,240.0,31839,2015-11-13 08:08:53,-371.0
2414,36.8,1.0999999999999943,1.1,12.4,9.8,240.0,31839,2015-11-13 08:09:53,-575.0
2415,38.0,1.2000000000000028,1.1,12.4,10.0,240.0,31839,2015-11-13 08:10:53,-311.0
2416,39.2,1.2000000000000028,1.1,12.4,9.9,240.0,31839,2015-11-13 08:11:53,-71.0
2417,40.5,1.2999999999999972,1.2,12.4,10.0,240.0,31839,2015-11-13 08:12:53,-424.0
2418,42.2,1.7000000000000028,1.6,12.4,10.0,240.0,31839,2015-11-13 08:13:53,323.0
